Inv01_Temp,Wms01_Irr,Wms01_Temp,Avg_Energy,Date,Hour,Quarter
46.16,898.0666666666667,32.92,0.5333333333333333,2020-03-17,11,2
49.05333333333333,907.0666666666667,33.166666666666664,0.5333333333333333,2020-03-17,11,3
41.50714285714286,937.1428571428571,33.59285714285714,0.5714285714285714,2020-03-17,11,4
40.75,959.625,34.175,0.5625,2020-03-17,12,1
40.986666666666665,960.4666666666667,34.333333333333336,0.6,2020-03-17,12,2
41.153333333333336,934.5333333333333,33.94,0.5333333333333333,2020-03-17,12,3
41.12857142857143,931.9285714285714,34.114285714285714,0.5714285714285714,2020-03-17,12,4
41.18125,947.5,34.96875,0.5,2020-03-17,13,1
41.480000000000004,950.5333333333333,35.03333333333333,0.5333333333333333,2020-03-17,13,2
41.906666666666666,928.6,34.52,0.6,2020-03-17,13,3
42.228571428571435,907.5714285714286,34.65714285714286,0.5,2020-03-17,13,4
